"year","year_crop","product","subcommod","variety","items","province_code","area","attribute","values","unit","data_date"
"2563","2563/64",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH13,ปทุมธานี,เนื้อที่เก็บเกี่ยว,310882.0,ไร่,2024-05-30
"2563","2563/64",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH13,ปทุมธานี,ผลผลิต,218611.0,ตัน,2024-05-30
"2563","2563/64",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH13,ปทุมธานี,ผลผลิตต่อเนื้อที่เพาะปลูก,702.0,กก./ไร่,2024-05-30
"2563","2563/64",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH13,ปทุมธานี,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,703.0,กก./ไร่,2024-05-30
"2564","2564/65",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH13,ปทุมธานี,เนื้อที่เพาะปลูก,322170.0,ไร่,2024-05-30
"2562","2562/63",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,เนื้อที่เพาะปลูก,363455.0,ไร่,2024-05-30
"2564","2564/65",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH13,ปทุมธานี,เนื้อที่เก็บเกี่ยว,321980.0,ไร่,2024-05-30
"2564","2564/65",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH13,ปทุมธานี,ผลผลิต,231749.0,ตัน,2024-05-30
"2564","2564/65",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH13,ปทุมธานี,ผลผลิตต่อเนื้อที่เพาะปลูก,719.0,กก./ไร่,2024-05-30
"2564","2564/65",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH13,ปทุมธานี,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,720.0,กก./ไร่,2024-05-30
"2565","2565/66",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH13,ปทุมธานี,เนื้อที่เพาะปลูก,295153.0,ไร่,2024-05-30
"2565","2565/66",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH13,ปทุมธานี,เนื้อที่เก็บเกี่ยว,294221.0,ไร่,2024-05-30
"2565","2565/66",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH13,ปทุมธานี,ผลผลิต,212963.0,ตัน,2024-05-30
"2565","2565/66",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH13,ปทุมธานี,ผลผลิตต่อเนื้อที่เพาะปลูก,722.0,กก./ไร่,2024-05-30
"2565","2565/66",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH13,ปทุมธานี,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,724.0,กก./ไร่,2024-05-30
"2557","2557/58",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,เนื้อที่เพาะปลูก,401618.0,ไร่,2024-05-30
"2557","2557/58",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,เนื้อที่เก็บเกี่ยว,399860.0,ไร่,2024-05-30
"2557","2557/58",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิต,230653.0,ตัน,2024-05-30
"2557","2557/58",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิตต่อเนื้อที่เพาะปลูก,574.0,กก./ไร่,2024-05-30
"2557","2557/58",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,577.0,กก./ไร่,2024-05-30
"2558","2558/59",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,เนื้อที่เพาะปลูก,367857.0,ไร่,2024-05-30
"2558","2558/59",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,เนื้อที่เก็บเกี่ยว,366052.0,ไร่,2024-05-30
"2558","2558/59",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิต,205133.0,ตัน,2024-05-30
"2558","2558/59",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิตต่อเนื้อที่เพาะปลูก,558.0,กก./ไร่,2024-05-30
"2558","2558/59",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,560.0,กก./ไร่,2024-05-30
"2559","2559/60",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,เนื้อที่เพาะปลูก,355831.0,ไร่,2024-05-30
"2559","2559/60",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,เนื้อที่เก็บเกี่ยว,353140.0,ไร่,2024-05-30
"2559","2559/60",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิต,200408.0,ตัน,2024-05-30
"2559","2559/60",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิตต่อเนื้อที่เพาะปลูก,563.0,กก./ไร่,2024-05-30
"2559","2559/60",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,568.0,กก./ไร่,2024-05-30
"2560","2560/61",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,เนื้อที่เพาะปลูก,366299.0,ไร่,2024-05-30
"2560","2560/61",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,เนื้อที่เก็บเกี่ยว,363825.0,ไร่,2024-05-30
"2560","2560/61",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิต,208550.0,ตัน,2024-05-30
"2560","2560/61",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิตต่อเนื้อที่เพาะปลูก,569.0,กก./ไร่,2024-05-30
"2560","2560/61",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,573.0,กก./ไร่,2024-05-30
"2561","2561/62",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,เนื้อที่เพาะปลูก,371935.0,ไร่,2024-05-30
"2561","2561/62",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,เนื้อที่เก็บเกี่ยว,368139.0,ไร่,2024-05-30
"2561","2561/62",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิต,207797.0,ตัน,2024-05-30
"2561","2561/62",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิตต่อเนื้อที่เพาะปลูก,559.0,กก./ไร่,2024-05-30
"2561","2561/62",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,564.0,กก./ไร่,2024-05-30
"2562","2562/63",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,เนื้อที่เก็บเกี่ยว,359825.0,ไร่,2024-05-30
"2562","2562/63",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิต,201355.0,ตัน,2024-05-30
"2562","2562/63",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิตต่อเนื้อที่เพาะปลูก,554.0,กก./ไร่,2024-05-30
"2562","2562/63",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,560.0,กก./ไร่,2024-05-30
"2563","2563/64",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,เนื้อที่เพาะปลูก,362464.0,ไร่,2024-05-30
"2563","2563/64",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,เนื้อที่เก็บเกี่ยว,360598.0,ไร่,2024-05-30
"2563","2563/64",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิต,200368.0,ตัน,2024-05-30
"2563","2563/64",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิตต่อเนื้อที่เพาะปลูก,553.0,กก./ไร่,2024-05-30
"2563","2563/64",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,556.0,กก./ไร่,2024-05-30
"2564","2564/65",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,เนื้อที่เพาะปลูก,365951.0,ไร่,2024-05-30
"2564","2564/65",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,เนื้อที่เก็บเกี่ยว,364065.0,ไร่,2024-05-30
"2564","2564/65",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิต,202247.0,ตัน,2024-05-30
"2564","2564/65",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิตต่อเนื้อที่เพาะปลูก,553.0,กก./ไร่,2024-05-30
"2564","2564/65",ข้าว,ข้าวนาปี,ข้าวรวม,จังหวัด,TH26,นครนายก,ผลผลิตต่อเนื้อที่เก็บเกี่ยว,556.0,กก./ไร่,2024-05-30
